student,assignment,first,totalPages,home.html,stu_demographics.htm,intranet/home.html,intranet/stu_discipli.html,intranet/stu_attendan.html,intranet/stu_grades__.html,intranet/sta_teacher_.html,intranet/sta_staff_as.html,intranet/sta_supervis.html,intranet/sta_leadersh.html,intranet/pol_personne.html,intranet/pol_instruct.html,intranet/fin_budget.html,stu_demographics_clip.htm,stu_performance.htm,stu_leadership.htm,stu_schedule.htm,cur_sequence.htm,abo_mission.htm,abo_school.htm,abo_facilities.htm,score,pro_learncommunity.html,pro_learncommunity_talk.html,pro_resources.html,pro_content.html,pro_leadership.html,pro_leadership_talk.html,pro_process.html,pro_data.html,pro_evaluation.html,pro_research.html,pro_design.html,pro_learning.html,tec_schoolwide.html,tec_schoolwide_labs.html,tec_classroom.html,tec_classroom_setup.html,tec_support.html,tec_plan.html,tec_survey.html,sta_leadership.htm,sta_leadership_talk.htm,sta_demographics.htm,sta_schedule.htm,abo_facilities_map.htm,sta_demographics_talk.htm,sta_mentoring.htm,sta_meetings.htm,sta_meetings_artifact.htm,sta_meetings_talk.htm,sta_contract.htm,sta_contract_talk.htm,cur_standards.htm,cur_computer.htm,cur_classroom.html,cur_classroom_clip.html,cur_classroom_talk.html,cur_classroom_talk2.html,cur_classroom_teacher.html,tec_community.html,tec_policies.html,tec_policies_clip.html,tec_committee.html,tec_committee_talk.html,sch_family.html,sch_family_artifact.html,sch_business.html,sch_business_artifact.html,sch_higher.html,sch_community.html,pro_content_area.html,pro_collaboration.html,stu_leadership_artifact.htm
3871,596,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,611,0,57,0.035087719,0.070175439,0.01754386,0.01754386,0.01754386,0.035087719,0.01754386,0.01754386,0.01754386,0.01754386,0,0.01754386,0.01754386,0,0.052631579,0.035087719,0.035087719,0.01754386,0.035087719,0.035087719,0.01754386,1,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0.035087719,0.01754386,0,0,0,0.01754386,0.01754386,0.01754386,0,0.01754386,0.01754386,0,0,0.01754386,0.01754386,0,0,0.01754386,0,0.035087719,0.01754386,0.052631579,0,0,0,0.035087719,0,0.01754386,0,0.01754386,0,0.01754386,0,0.01754386,0,0.01754386,0.01754386,0.01754386,0,0
3873,596,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,611,0,44,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.090909091,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,2,0.045454545,0,0.045454545,0.045454545,0.045454545,0,0.045454545,0,0,0,0,0,0.090909091,0,0.045454545,0,0.045454545,0.045454545,0.045454545,0.045454545,0,0.045454545,0.045454545,0,0,0.045454545,0.045454545,0,0,0.090909091,0,0.045454545,0.045454545,0.090909091,0,0,0,0.045454545,0.045454545,0.045454545,0,0.045454545,0,0.045454545,0,0.045454545,0,0.090909091,0.181818182,0,0,0
3875,596,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,611,0,107,0.037383178,0.14953271,0.112149533,0.037383178,0.037383178,0.074766355,0.074766355,0.074766355,0.074766355,0.037383178,0.037383178,0.037383178,0.037383178,0.074766355,0.074766355,0.037383178,0.037383178,0.037383178,0.037383178,0.037383178,0.112149533,4,0.037383178,0.037383178,0.037383178,0.037383178,0.074766355,0.037383178,0.112149533,0,0,0,0,0,0.037383178,0,0.112149533,0.074766355,0.037383178,0.037383178,0.037383178,0.112149533,0.037383178,0.112149533,0.074766355,0.037383178,0.037383178,0.074766355,0.112149533,0.037383178,0.037383178,0.112149533,0.037383178,0.037383178,0.037383178,0.186915888,0.037383178,0.037383178,0.037383178,0.037383178,0.074766355,0.037383178,0.037383178,0.037383178,0.037383178,0.074766355,0.037383178,0.037383178,0.037383178,0.074766355,0.299065421,0,0,0
3876,596,1,187,0.032085561,0.160427807,0.064171123,0.032085561,0.032085561,0.032085561,0.064171123,0.064171123,0.064171123,0.096256684,0,0.064171123,0.032085561,0.096256684,0.192513369,0.160427807,0.128342246,0.128342246,0.096256684,0.256684492,0.064171123,6,0.096256684,0.064171123,0.128342246,0.096256684,0.160427807,0.032085561,0.288770053,0.032085561,0.064171123,0.032085561,0,0.032085561,0.096256684,0.032085561,0.160427807,0.064171123,0.064171123,0.096256684,0.064171123,0.192513369,0.064171123,0.22459893,0.160427807,0.032085561,0.064171123,0.064171123,0.192513369,0.064171123,0.064171123,0.032085561,0,0.096256684,0.096256684,0.22459893,0.032085561,0.032085561,0.032085561,0.032085561,0.064171123,0.128342246,0,0.096256684,0.032085561,0.064171123,0.032085561,0.128342246,0.064171123,0.064171123,0.128342246,0.032085561,0,0
3876,611,0,115,0.026086957,0.104347826,0.07826087,0.026086957,0.026086957,0.026086957,0.052173913,0.052173913,0.052173913,0.052173913,0.026086957,0.026086957,0,0.026086957,0.104347826,0.052173913,0.07826087,0.026086957,0.156521739,0.208695652,0.026086957,3,0.052173913,0.052173913,0.052173913,0.052173913,0.130434783,0.07826087,0.234782609,0.026086957,0.026086957,0.026086957,0.026086957,0.026086957,0,0,0.052173913,0.026086957,0.026086957,0.026086957,0.026086957,0.026086957,0.026086957,0,0.052173913,0.026086957,0,0.026086957,0.07826087,0.026086957,0,0.07826087,0.026086957,0,0.026086957,0.104347826,0.026086957,0.026086957,0.026086957,0,0,0,0,0.026086957,0,0.052173913,0.026086957,0,0,0.07826087,0,0.026086957,0.052173913,0
3877,596,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,611,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,596,1,112,0.053571429,0.080357143,0.053571429,0.053571429,0.026785714,0.026785714,0.053571429,0.080357143,0.053571429,0.026785714,0,0.053571429,0.026785714,0.026785714,0.107142857,0.080357143,0.107142857,0.053571429,0.107142857,0.133928571,0.080357143,3,0.107142857,0.026785714,0.026785714,0.053571429,0.026785714,0.026785714,0,0,0,0,0,0,0.080357143,0.053571429,0.026785714,0.026785714,0,0.026785714,0.026785714,0.080357143,0.026785714,0.133928571,0.026785714,0,0.080357143,0.026785714,0.133928571,0.026785714,0.026785714,0.053571429,0.026785714,0.053571429,0.053571429,0.1875,0.026785714,0.026785714,0.026785714,0.053571429,0.026785714,0,0,0,0,0,0,0.080357143,0.026785714,0,0,0,0,0
3878,611,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,596,1,77,0.051948052,0.103896104,0.12987013,0.051948052,0.051948052,0.077922078,0,0.025974026,0.051948052,0.025974026,0.051948052,0.051948052,0,0.025974026,0.155844156,0.051948052,0.051948052,0.103896104,0.025974026,0.12987013,0.051948052,2,0,0,0,0,0,0,0,0,0,0,0,0,0.025974026,0,0.025974026,0.025974026,0,0,0,0.025974026,0,0.025974026,0.025974026,0.025974026,0,0.025974026,0.025974026,0,0,0.025974026,0,0.025974026,0.051948052,0.181818182,0.025974026,0.025974026,0,0.025974026,0,0,0,0,0,0.025974026,0,0.025974026,0,0.025974026,0.051948052,0,0,0
3879,611,0,43,0.093023256,0.651162791,0.372093023,0.186046512,0.186046512,0.186046512,0,0,0,0,0,0,0,0.186046512,0.186046512,0.465116279,0.744186047,0,0.186046512,0.372093023,0.093023256,4,0.093023256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,596,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,611,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,580,1,101,0.00990099,0.01980198,0.069306931,0.02970297,0.01980198,0.01980198,0.00990099,0.01980198,0.01980198,0.00990099,0,0.01980198,0.00990099,0.00990099,0.03960396,0.01980198,0.01980198,0.03960396,0.01980198,0.01980198,0.03960396,1,0,0,0,0.01980198,0,0,0.069306931,0.01980198,0.00990099,0,0.00990099,0,0.00990099,0.00990099,0.00990099,0.00990099,0,0.00990099,0.00990099,0.00990099,0,0.00990099,0.01980198,0.00990099,0,0.00990099,0.00990099,0,0,0.00990099,0,0.02970297,0.02970297,0.089108911,0.00990099,0.00990099,0,0.03960396,0.00990099,0,0,0,0,0.01980198,0,0.00990099,0,0.00990099,0,0.00990099,0,0
3885,582,0,137,0.051094891,0.408759124,0.408759124,0.204379562,0.153284672,0.204379562,0.153284672,0.204379562,0.102189781,0.153284672,0.051094891,0.102189781,0.102189781,0.102189781,0.408759124,0.255474453,0.255474453,0.153284672,0.102189781,0.102189781,0.102189781,7,0.051094891,0,0,0.051094891,0,0,0,0,0,0,0,0,0.051094891,0,0.051094891,0,0.051094891,0,0.102189781,0.153284672,0.051094891,0.306569343,0.102189781,0,0,0.255474453,0.306569343,0.051094891,0.102189781,0.102189781,0.051094891,0.204379562,0.051094891,0.357664234,0,0.051094891,0.051094891,0.102189781,0.051094891,0.051094891,0,0.051094891,0.051094891,0.051094891,0,0.051094891,0,0.051094891,0.153284672,0.051094891,0,0
3888,580,1,21,0.19047619,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0.095238095,0.095238095,0.095238095,0,0.095238095,0.19047619,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0.19047619,0.095238095,0,0,0,0.095238095,0,0.095238095,0.095238095,0,0,0.095238095,0.095238095,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0
3888,582,0,133,0.045112782,0.360902256,0.496240602,0.090225564,0.090225564,0.315789474,0.135338346,0.135338346,0.135338346,0,0,0.045112782,0.090225564,0.045112782,0.360902256,0.090225564,0.090225564,0.22556391,0.360902256,0.22556391,0.135338346,6,0,0,0,0,0,0,0,0,0,0,0,0,0.090225564,0.045112782,0.045112782,0,0.045112782,0.090225564,0,0.045112782,0,0.090225564,0.135338346,0.045112782,0,0.045112782,0.090225564,0.045112782,0,0.045112782,0,0.586466165,0.090225564,0.406015038,0.045112782,0,0,0.135338346,0.045112782,0,0,0.045112782,0,0.315789474,0,0,0,0,0,0,0,0
3891,600,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,604,0,74,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.054054054,0.027027027,0.027027027,2,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.054054054,0,0,0,0,0,0.027027027,0,0.027027027,0,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0,0.027027027,0.027027027,0.081081081,0.027027027,0.027027027,0.054054054,0.027027027,0.027027027,0.027027027,0.108108108,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.054054054,0.027027027,0.054054054,0.027027027,0.027027027,0.108108108,0,0,0
3892,600,1,34,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.058823529,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0.029411765,0,0.029411765,0.058823529,0,0,0.029411765,0.058823529,0.088235294,0.029411765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0.029411765,0,0,0,0,0,0.029411765,0.029411765,0.088235294,0,0,0,0.058823529,0,0,0,0,0,0.029411765,0,0,0,0,0,0,0,0
3892,604,0,52,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.153846154,4,0.076923077,0,0.076923077,0.076923077,0.076923077,0,0.384615385,0,0,0,0,0,0.076923077,0,0.076923077,0,0.076923077,0.076923077,0.076923077,0.076923077,0,0.076923077,0.076923077,0,0,0.076923077,0.076923077,0,0,0.076923077,0,0.076923077,0.076923077,0.076923077,0,0,0,0,0.076923077,0.076923077,0,0.076923077,0,0.076923077,0,0.076923077,0,0.076923077,0.153846154,0,0,0
3893,600,1,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0
3893,604,0,91,0.021978022,0.043956044,0.10989011,0.087912088,0.065934066,0.087912088,0.065934066,0.087912088,0.087912088,0.065934066,0.087912088,0.10989011,0.087912088,0,0.043956044,0.043956044,0,0.065934066,0.10989011,0.065934066,0.043956044,2,0,0,0,0,0,0,0,0,0,0,0,0,0.043956044,0.021978022,0,0,0,0.021978022,0,0.043956044,0,0.043956044,0.043956044,0,0,0.021978022,0,0,0,0.043956044,0,0.043956044,0.087912088,0.021978022,0,0,0,0,0,0,0,0,0,0.021978022,0,0,0,0,0.153846154,0,0,0
3897,600,1,183,0.005464481,0.021857923,0.016393443,0.005464481,0.005464481,0.010928962,0.005464481,0.005464481,0.010928962,0.016393443,0.010928962,0.005464481,0.005464481,0.010928962,0.010928962,0.010928962,0.010928962,0.010928962,0.021857923,0.027322404,0.016393443,1,0.010928962,0.005464481,0.005464481,0.010928962,0.010928962,0.005464481,0.043715847,0.005464481,0.005464481,0.005464481,0.005464481,0.005464481,0.021857923,0.010928962,0.021857923,0.010928962,0.016393443,0.005464481,0,0.032786885,0.010928962,0.016393443,0.010928962,0.005464481,0.010928962,0.010928962,0.027322404,0.010928962,0.016393443,0.049180328,0.021857923,0.010928962,0.005464481,0.049180328,0.005464481,0.005464481,0.005464481,0.032786885,0.005464481,0.010928962,0.005464481,0.005464481,0.005464481,0.043715847,0.010928962,0.016393443,0.010928962,0.021857923,0.06010929,0.005464481,0.005464481,0
3897,604,0,249,0.012048193,0.072289157,0.096385542,0.012048193,0.012048193,0.036144578,0.036144578,0.144578313,0.036144578,0.072289157,0.024096386,0.024096386,0.036144578,0.024096386,0.108433735,0.048192771,0.036144578,0.012048193,0.084337349,0.096385542,0.036144578,3,0.036144578,0.024096386,0.024096386,0.048192771,0.036144578,0.036144578,0.192771084,0.024096386,0.012048193,0.012048193,0.012048193,0.012048193,0.036144578,0.012048193,0.048192771,0.024096386,0.024096386,0.024096386,0.012048193,0.13253012,0.060240964,0.13253012,0.060240964,0.012048193,0.024096386,0.060240964,0.108433735,0.048192771,0.036144578,0.036144578,0.024096386,0.036144578,0.012048193,0.156626506,0.024096386,0.036144578,0.036144578,0.024096386,0.012048193,0.024096386,0.012048193,0.036144578,0.024096386,0.012048193,0.012048193,0.012048193,0.012048193,0.012048193,0.024096386,0.024096386,0.012048193,0
3898,600,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,604,0,39,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.076923077,0.076923077,0.076923077,0.230769231,0.153846154,0.076923077,3,0.076923077,0,0.076923077,0.076923077,0.076923077,0,0.153846154,0,0,0,0,0,0.076923077,0,0.076923077,0,0.076923077,0.076923077,0.076923077,0.076923077,0,0.076923077,0.076923077,0,0,0.076923077,0.076923077,0,0,0.076923077,0,0.076923077,0.076923077,0.076923077,0,0,0,0,0.076923077,0.076923077,0,0.076923077,0,0.076923077,0,0.076923077,0,0.076923077,0.076923077,0,0,0
3901,586,1,220,0.018181818,0.090909091,0.090909091,0.036363636,0.036363636,0.036363636,0.018181818,0.018181818,0.018181818,0.036363636,0.018181818,0.018181818,0.018181818,0.018181818,0.072727273,0.072727273,0.090909091,0.036363636,0.127272727,0.218181818,0.072727273,4,0.109090909,0.036363636,0.054545455,0.054545455,0.090909091,0.054545455,0.2,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.036363636,0.018181818,0.054545455,0.018181818,0.054545455,0.036363636,0.036363636,0.090909091,0.036363636,0.236363636,0.090909091,0.018181818,0.090909091,0.109090909,0.127272727,0.072727273,0.018181818,0.090909091,0.018181818,0.054545455,0.018181818,0.145454545,0.018181818,0.036363636,0.036363636,0.018181818,0.036363636,0.054545455,0.018181818,0.036363636,0.036363636,0.072727273,0.018181818,0.054545455,0.018181818,0.054545455,0.127272727,0.018181818,0.018181818,0
3901,609,0,106,0.018867925,0.037735849,0.037735849,0.037735849,0.037735849,0.037735849,0.018867925,0.018867925,0.018867925,0.018867925,0.037735849,0.056603774,0.018867925,0.018867925,0.037735849,0.037735849,0.018867925,0.018867925,0.075471698,0.056603774,0.037735849,2,0.037735849,0.037735849,0.018867925,0.018867925,0.037735849,0.037735849,0.037735849,0,0,0,0,0,0.018867925,0,0.037735849,0,0.037735849,0.018867925,0.018867925,0.018867925,0.018867925,0.037735849,0.018867925,0.018867925,0.018867925,0.018867925,0.056603774,0.018867925,0.018867925,0.037735849,0.018867925,0.018867925,0.018867925,0.094339623,0.018867925,0.018867925,0.018867925,0,0.037735849,0.056603774,0.056603774,0.037735849,0.018867925,0.037735849,0.037735849,0.037735849,0.018867925,0.018867925,0.094339623,0,0,0
3904,600,1,177,0.005649718,0.016949153,0.02259887,0.011299435,0.005649718,0.011299435,0.011299435,0.011299435,0.011299435,0.011299435,0.016949153,0.016949153,0.011299435,0.005649718,0.011299435,0.011299435,0.011299435,0.016949153,0.016949153,0.016949153,0.016949153,1,0.02259887,0.011299435,0.011299435,0.011299435,0.033898305,0.011299435,0.079096045,0.011299435,0.005649718,0.005649718,0.005649718,0.005649718,0.016949153,0,0.02259887,0.005649718,0.016949153,0.011299435,0.011299435,0.016949153,0.011299435,0.028248588,0.011299435,0.005649718,0.011299435,0.02259887,0.02259887,0.005649718,0.011299435,0.016949153,0.011299435,0.016949153,0.016949153,0.050847458,0.005649718,0.011299435,0.011299435,0.005649718,0.011299435,0.016949153,0.005649718,0.016949153,0.011299435,0.011299435,0.005649718,0.011299435,0.005649718,0.011299435,0.02259887,0,0.005649718,0
3904,604,0,102,0.039215686,0.019607843,0.098039216,0,0,0.039215686,0.058823529,0.117647059,0.078431373,0.117647059,0.019607843,0.039215686,0.039215686,0,0.039215686,0.019607843,0.078431373,0.078431373,0.058823529,0.019607843,0.039215686,2,0,0,0.019607843,0.058823529,0.039215686,0.019607843,0.039215686,0,0,0,0,0,0,0,0,0,0,0,0,0.137254902,0.039215686,0.019607843,0.058823529,0,0.019607843,0.137254902,0.058823529,0,0.039215686,0.039215686,0.019607843,0.039215686,0.039215686,0.117647059,0,0.019607843,0.019607843,0,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0,0
3912,600,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,604,0,89,0.02247191,0.02247191,0.08988764,0.02247191,0.02247191,0.04494382,0.04494382,0.04494382,0.04494382,0.02247191,0.02247191,0.02247191,0.02247191,0.02247191,0.08988764,0.02247191,0.06741573,0.02247191,0,0.02247191,0.04494382,2,0.02247191,0,0.02247191,0.02247191,0.02247191,0,0.06741573,0,0,0,0,0,0.02247191,0,0.02247191,0,0.02247191,0.02247191,0.02247191,0.04494382,0.04494382,0.04494382,0.112359551,0.02247191,0.04494382,0.04494382,0.04494382,0.02247191,0.02247191,0.02247191,0.02247191,0.02247191,0.02247191,0.06741573,0.02247191,0.02247191,0.02247191,0,0.02247191,0.02247191,0.02247191,0.02247191,0.02247191,0.04494382,0.02247191,0.02247191,0,0.02247191,0.08988764,0,0,0
3913,600,1,20,0.05,0,0.05,0.05,0.05,0.05,0.05,0,0.05,0,0,0.05,0.05,0,0,0,0,0,0.2,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,604,0,22,0.181818182,0,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.090909091,0,0.045454545,0,0,0,0,0,0.045454545,0.045454545,0,1,0,0,0,0.045454545,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0,0
3916,600,1,79,0.050632911,0.025316456,0.101265823,0.025316456,0.025316456,0.075949367,0.075949367,0.050632911,0.075949367,0.050632911,0,0,0,0,0.075949367,0.025316456,0.050632911,0.050632911,0.075949367,0.075949367,0.025316456,2,0.025316456,0.025316456,0.075949367,0.075949367,0.025316456,0,0.025316456,0,0,0,0,0,0.050632911,0.025316456,0,0,0.025316456,0,0,0.050632911,0,0.050632911,0.075949367,0,0,0.025316456,0.050632911,0,0,0.050632911,0,0.075949367,0.075949367,0.075949367,0,0,0,0.050632911,0,0,0,0,0,0.050632911,0,0,0,0.075949367,0,0,0,0
3916,604,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,600,1,71,0.056338028,0.112676056,0.112676056,0,0.056338028,0.056338028,0.056338028,0.056338028,0.056338028,0.056338028,0,0,0.112676056,0.056338028,0.225352113,0.281690141,0.112676056,0.112676056,0.338028169,0.281690141,0.112676056,4,0.056338028,0,0.056338028,0.112676056,0.169014085,0,0.112676056,0,0,0,0,0,0,0,0.056338028,0.056338028,0,0,0,0.169014085,0,0.056338028,0.056338028,0,0,0.056338028,0.112676056,0,0,0.056338028,0,0.056338028,0.056338028,0.112676056,0,0,0,0.056338028,0,0,0,0,0,0.056338028,0,0.112676056,0,0.169014085,0,0,0,0
3917,604,0,73,0.054794521,0.109589041,0.109589041,0,0,0.054794521,0.054794521,0.054794521,0.054794521,0.109589041,0.054794521,0.054794521,0.054794521,0.054794521,0.109589041,0.054794521,0.109589041,0.054794521,0.109589041,0.054794521,0.164383562,4,0,0,0.109589041,0.054794521,0,0,0,0,0,0,0,0,0.054794521,0,0.054794521,0,0.054794521,0.109589041,0.109589041,0.273972603,0.054794521,0.054794521,0.109589041,0.109589041,0.054794521,0,0.219178082,0.054794521,0.054794521,0.054794521,0,0.054794521,0.054794521,0.054794521,0.054794521,0,0,0,0.054794521,0.109589041,0.054794521,0.109589041,0.054794521,0.054794521,0.054794521,0.054794521,0,0.054794521,0.109589041,0,0,0
3920,600,1,215,0.004651163,0.023255814,0.018604651,0.013953488,0.009302326,0.013953488,0.018604651,0.018604651,0.013953488,0.018604651,0.009302326,0.009302326,0.013953488,0.009302326,0.027906977,0.018604651,0.023255814,0.018604651,0.018604651,0.018604651,0.023255814,1,0.009302326,0.004651163,0.009302326,0.013953488,0.013953488,0.004651163,0.03255814,0.004651163,0.004651163,0.004651163,0.004651163,0.004651163,0.023255814,0.009302326,0.013953488,0.004651163,0.009302326,0.004651163,0.004651163,0.03255814,0.009302326,0.051162791,0.041860465,0.004651163,0.013953488,0.023255814,0.041860465,0.009302326,0.004651163,0.03255814,0.009302326,0.018604651,0.013953488,0.046511628,0.004651163,0.004651163,0.009302326,0.013953488,0.009302326,0.009302326,0.004651163,0.004651163,0.004651163,0.009302326,0.004651163,0.009302326,0.004651163,0.004651163,0.018604651,0,0.004651163,0
3920,604,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,600,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,604,0,44,0.159090909,0.477272727,0.159090909,0,0,0,0.159090909,0.159090909,0.159090909,0.159090909,0,0.159090909,0.159090909,0.159090909,0.159090909,0.159090909,0.477272727,0,0.159090909,0.159090909,0.159090909,7,0,0,0.159090909,0.159090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159090909,0.159090909,0.477272727,0.159090909,0,0.159090909,0.318181818,0.477272727,0.318181818,0.159090909,0.318181818,0.159090909,0,0.159090909,0.318181818,0,0,0,0.159090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
